sku,product_name,brand,category_l1,category_l2,storage_type,width_cm,height_cm,depth_cm,facing_count,required_width_cm,reason_code,reason,severity,suggested_action,suggested_storage_type,storage_fix_reason,storage_changed
YS3714,Algida Magnum Almond Sandwich 140 ml,Algida,Frozen,Ice Cream / Desserts,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
MRK.05235,Hastavuk Chicken Cubes Fillet 500 g,Hastavuk,Meat / Seafood,Poultry,CHILLED,8,12,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_meat_seafood,False
MRK.00936,Eker Ayran Pet Bottle 1 L,Eker,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,8,28,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_beverage_keyword,True
HZ13F0,Bahçıvan Traditional Butter 150 g,Bahçıvan,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
QKRGL4,Milagro Cubanelle Pepper 400 g,Milagro,Produce,Vegetables,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_crate_produce,True
MRK.00127,Algida Magnum Almond 100 ml,Algida,Frozen,Ice Cream / Desserts,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
6O022R,Teksüt 1% Fat Milk 1 L,Teksüt,Dairy / Chilled / Eggs,Milk,CHILLED,8,22,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_uht_milk_like,True
MRK.04683,Milagro Pickled Cauliflower 400 g,Milagro,Produce,Vegetables,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_produce_default,True
ALGCOO,Algida Carte d'Or Chunkies Cookie Dough 430 ml,Algida,Frozen,Ice Cream / Desserts,FROZEN,8,14,6.0,1,9,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
MRK.00313,SuperFresh Diced Onions 450 g,SuperFresh,Frozen,Frozen Fruit / Vegetables / Potato,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
011NU0,Silivri Arslan Black Maya Natural Ayran Glass Bottle 1 L,Silivri,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,8,28,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
6O45Y2,Sütaş Buttermilk 2 L,Sütaş,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.05861,Sütaş Pan Yogurt 1 kg,Sütaş,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,8,22,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
K6H463,Sütaş Cream-Free Yogurt 200 g,Sütaş,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.02421,Bizimsarikoy Free-Range Chicken Eggs 53-62 g 10 pcs,Bizimsarikoy,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.04182,SuperFresh Baked Sesame Bagel 400 g,SuperFresh,Frozen,Frozen Convenience / Bakery,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
MRK.01388,Raya Organic Eggs 8-pack 53-62 g,Raya,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
PC73J2,Tikveşli 18% Fat Cream 200 ml,Tikveşli,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.01245,Taciroğlu Aged 3 Slices Classic Cow Cheese 450 g,Taciroğlu,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.06009,Pınar Labneh Cheese 180 g,Pınar,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.03121,Apikoğlu Roast Beef Slices 100 g,Apikoğlu,Dairy / Chilled / Eggs,Deli / Snacking,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.03926,Banvit Smoked Chicken Jumbo Sausage 330 g,Banvit,Dairy / Chilled / Eggs,Deli / Snacking,CHILLED,8,12,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
5D12UD,Sütaş Bowl Strained Yogurt 375 g,Sütaş,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
459MG5,Bahçıvan Sliced ​​Toast Cheese 500 g,Bahçıvan,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.00306,SuperFresh Turkish Dumplings 400 g,SuperFresh,Frozen,Frozen Convenience / Bakery,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS2458,Felix Salmon Wet Cat Food 85 g,Felix,Home / Pet,Pet,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3229,Keskinoğlu Crispy Chicken Fillet 400 g,Keskinoğlu,Meat / Seafood,Poultry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_meat_seafood,False
YS2393,Eker Whipped Yogurt 500 g,Eker,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.00308,SuperFresh Potatoes 1 kg,SuperFresh,Frozen,Frozen Fruit / Vegetables / Potato,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS3717,Algida Max Twister Frozen 65 ml,Algida,Frozen,Ice Cream / Desserts,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS3632,SuperFresh Frozen Crispy Potato Sticks 1 kg,SuperFresh,Frozen,Frozen Fruit / Vegetables / Potato,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS1324,Danette Chocolate Pudding 375 g,Danette,Dairy / Chilled / Eggs,Milk,CHILLED,12,20,3.0,1,13,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_beverage_keyword,True
YS1166,Gedik Chicken Thinly Sliced Breast 500 g,Gedik,Meat / Seafood,Poultry,CHILLED,8,12,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_meat_seafood,False
MRK.07260,Milagro Medjoul Dates 160 g,Milagro,Produce,Fruit,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS1156,Taciroğlu Classic Cow Cheese 500 g,Taciroğlu,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS2138,Algida Plombir 120 ml,Algida,Frozen,Ice Cream / Desserts,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS3228,Keskinoğlu Crispy Chicken Sticks 300 g,Keskinoğlu,Meat / Seafood,Poultry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_meat_seafood,False
MRK.03101,Activia Shot Raspberry & Hibiscus 80 ml,Activia,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.05250,Sütaş Cooking Cream 200 ml,Sütaş,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
2BDW0M,Sushida California Onigiri 125g,Sushida,Ready To Consume,Food,CHILLED,16,5,12.0,1,18,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_ready_to_consume,False
MRK.01924,Namet 7/24 Hungarian Salami 60 g,Namet,Dairy / Chilled / Eggs,Deli / Snacking,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.01188,Sütaş Strained Cheese 500 g,Sütaş,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
7DR79B,Sushida Philadelphia Roll 205 g,Sushida,Ready To Consume,Food,CHILLED,16,5,12.0,1,18,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_ready_to_consume,False
MRK.01148,Felix Junior Chicken Kitten Wet Cat Food 85 g,Felix,Home / Pet,Pet,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3009,Nilky Sugar-Free Plain Probio 400 g,Nilky,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.06759,İçim Kashar Cheese 200 g,İçim,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.06007,İçim Rahat Lactose-Free Milk 200 ml,İçim,Dairy / Chilled / Eggs,Milk,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_uht_milk_like,True
MRK.02255,Red Bull Energy Drink Coconut and Acai 250 ml,Red,Beverages,Juice / Ice Tea / Sports / Energy,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_beverage_category,True
MRK.00819,Eker Legendary Yogurt 350 g,Eker,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.07525,Milagro Green Pepper 300 g,Milagro,Produce,Vegetables,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_crate_produce,True
MRK.00821,Eker Cream 100 g,Eker,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
UJMR39,Bahçıvan Labneh Cheese 200 g,Bahçıvan,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS2516,Activia Probiotic Lactose-Free Plain Yogurt 4 x 100 g,Activia,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,34,24,24.0,1,37,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.05161,Özerhisar Glass Bottle Ayran 245 ml,Özerhisar,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS3716,Algida Max Karpi 78 ml,Algida,Frozen,Ice Cream / Desserts,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
MRK.07278,Keskinoğlu Thin Chicken Fillet 500 g,Keskinoğlu,Meat / Seafood,Poultry,CHILLED,8,12,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_meat_seafood,False
